,track_id,track_name,track_number,track_popularity,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min,genres_list,genres_grouped,genres_final,year
5522,79XrkTOfV1AqySNjVlygpW,Energy,2,69,True,Drake,95,103039388,rap,0ptlfJfwGTy0Yvrk14JK1I,If You're Reading This It's Too Late,2015-02-12,17,album,3.03,['rap'],['rap'],rap,2015
5523,6mH3qVIeOsnQIAho5eWwhH,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,1,61,False,Anna Kendrick,62,390914,"childrens music""""",3C81mDhWllB5q56pfvik3U,Ultimate Pitch Perfect (Original Motion Picture Soundtrack),2015-02-10,24,compilation,2.13,"['childrens music""""']",['other'],other,2015
5524,39IOkz6LpC1qc5Wnt0T07r,Dance of the Druids (feat. Raya Yarbrough),3,53,False,Bear McCreary,59,241502,"celtic, soundtrack",7IACcKsPaMrCJjwsZLjoJ3,"Outlander: Season 1, Vol. 1 (Original Television Soundtrack)",2015-02-10,13,album,4.64,"['celtic', 'soundtrack']",['soundtrack'],soundtrack,2015
5525,77vdkjZCPZRECcDfZsdPmy,Fallen Through Time,4,46,False,Bear McCreary,59,241463,"celtic, soundtrack",7IACcKsPaMrCJjwsZLjoJ3,"Outlander: Season 1, Vol. 1 (Original Television Soundtrack)",2015-02-10,13,album,5.63,"['celtic', 'soundtrack']",['soundtrack'],soundtrack,2015
5526,3YUhUU3UPxxxpcy1yxuV0j,Stitches,1,0,False,Shawn Mendes,81,45700057,,2xSg14InGvgCs4WIpwjN6H,Stitches,2015-02-10,1,single,3.44,[],['unknown'],unknown,2015
5527,3WvZJVAqJ0aWdEfFHquH1c,Castle Leoch,5,46,False,Bear McCreary,59,241463,"celtic, soundtrack",7IACcKsPaMrCJjwsZLjoJ3,"Outlander: Season 1, Vol. 1 (Original Television Soundtrack)",2015-02-10,13,album,2.97,"['celtic', 'soundtrack']",['soundtrack'],soundtrack,2015
5528,1ip2IGDWMrUmlaepEbWlL8,"Love Me Like You Do - From Fifty Shades Of Grey""""",5,58,False,Ellie Goulding,78,13212719,,38WMYJ0LhCKAiRflk43Xt9,Fifty Shades Of Grey (Original Motion Picture Soundtrack),2015-02-10,13,compilation,4.17,[],['unknown'],unknown,2015
5529,3QMozI3U5p1BDf7LGB6dan,Manners Maketh Man,1,41,False,Henry Jackman,53,92288,soundtrack,2TFIk6uv7f4GUsZAm3FWNp,Kingsman - The Secret Service (Original Motion Picture Soundtrack),2015-02-10,15,album,1.63,['soundtrack'],['soundtrack'],soundtrack,2015
5530,2kSb3wYSOV996xA2NSmpck,Melting,3,78,False,Kali Uchis,83,9469943,,6f5gAJpM85TE6aQ81h46T5,Por Vida,2015-02-04,9,album,3.48,[],['unknown'],unknown,2015
5531,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),4,77,False,Fifth Harmony,69,16220530,,0zAsh6hObeNmFgFPrUiFcP,Reflection (Deluxe),2015-01-30,14,album,3.74,[],['unknown'],unknown,2015
5532,15J13yYW9mmahjEBqDeVSG,Blackheart,16,13,False,Two Steps from Hell,61,868224,orchestral,3zr5yNF9sw5hzxHCA5Peul,LEGACY,2015-01-28,23,album,4.44,['orchestral'],['other'],other,2015
5533,78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,1,76,False,Rihanna,90,69030894,"pop, r&b",7yBl4uFyJzH48Vy6tPieXL,FourFiveSeconds,2015-01-24,1,single,3.13,"['pop', 'r&b']","['pop', 'r&b']","pop, r&b",2015
5534,3Y5pMbGjRCsTBJ6E6aPOKp,Love Again,5,46,False,Rae Morris,41,71857,art pop,0MGNAatiEm1f9dTvLvNY6R,Unguarded,2015-01-23,12,album,3.92,['art pop'],['art pop'],art pop,2015
5535,4GUDV81BZk1jonDtiebQDG,Who I Thought You Were,12,19,False,Santigold,63,802820,,70n8zSGdTHmEnrqbNjE0TN,99 Cents,2015-01-22,12,album,3.81,[],['unknown'],unknown,2015
5536,4R8BdwRidxAWaYyFNU00P1,War Of Hearts,5,70,False,Ruelle,61,648181,,3adiBBrMeZHVsN9e8GxypZ,Up In Flames,2015-01-20,6,single,3.77,[],['unknown'],unknown,2015
5537,5A5ixwUtbW01F4vFDYKRjS,Third Day Of A Seven Day Binge,3,51,False,Marilyn Manson,71,4969994,"industrial metal, industrial rock, industrial, metal, nu metal",0F9brQbQ3vLDYyTElx9f9n,The Pale Emperor,2015-01-19,13,album,4.44,"['industrial metal', 'industrial rock', 'industrial', 'metal', 'nu metal']",['nu metal'],nu metal,2015
5538,3rkqoRDgiQBpmBvEhBPCC3,Cupid Carries A Gun,9,43,True,Marilyn Manson,71,4972305,"industrial metal, industrial rock, industrial, metal, nu metal",0F9brQbQ3vLDYyTElx9f9n,The Pale Emperor,2015-01-19,13,album,4.98,"['industrial metal', 'industrial rock', 'industrial', 'metal', 'nu metal']",['nu metal'],nu metal,2015
5539,18iPRd47jngLQ927c2ndzB,Odds Of Even,10,34,False,Marilyn Manson,71,4971141,"industrial metal, industrial rock, industrial, metal, nu metal",0F9brQbQ3vLDYyTElx9f9n,The Pale Emperor,2015-01-19,13,album,6.38,"['industrial metal', 'industrial rock', 'industrial', 'metal', 'nu metal']",['nu metal'],nu metal,2015
5540,1dwTG4PVhiWzeu0fUfMMMb,Tetris Theme,8,43,False,Video Game Players,48,71368,,2UGmdtMnIlUMiXryHZ8StP,40 Classic Video Game Songs,2015-01-17,40,album,1.71,[],['unknown'],unknown,2015
5541,04aAxqtGp5pv12UXAg4pkq,Centuries,3,81,False,Fall Out Boy,77,11415609,"emo, pop punk",022DrG7Wp2PSCwzuD0bSzT,American Beauty/American Psycho,2015-01-16,11,album,3.8,"['emo', 'pop punk']",['pop punk'],pop punk,2015
5542,5jE48hhRu8E6zBDPRSkEq7,All About That Bass,2,69,True,Meghan Trainor,74,15743681,,5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe),2015-01-12,15,album,3.13,[],['unknown'],unknown,2015
5543,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),4,83,False,Mark Ronson,74,1294408,,3vLaOYCNCzngDf8QdBg2V1,Uptown Special,2015-01-12,11,album,4.49,[],['unknown'],unknown,2015
5544,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),6,72,False,Meghan Trainor,73,15744271,,5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe),2015-01-12,15,album,3.75,[],['unknown'],unknown,2015
5545,6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,11,64,False,Meghan Trainor,73,15744271,,5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe),2015-01-12,15,album,3.04,[],['unknown'],unknown,2015
5546,53b7YqVw2Vc1oRrYeOm7z7,Heartbeat Song,1,1,False,Kelly Clarkson,72,10961941,christmas,5eKdMH1IZe0nGMYSDIdt6e,Heartbeat Song,2015-01-12,1,single,3.31,['christmas'],['other'],other,2015
5547,0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,13,79,False,WILLOW,68,2980061,,0wfne2JijoxJm0qzJd3V5h,ARDIPITHECUS,2015-01-11,15,album,3.27,[],['unknown'],unknown,2015
5548,3U1TuSqHIubBA10cVP7Sk6,I Think I'm In Love,5,65,True,Kat Dahlia,48,327550,,7IQvaeTZKibqE8OkOwicM0,My Garden,2015-01-09,11,album,3.37,[],['unknown'],unknown,2015
5549,7y2YUIyCuVhBidENVT0068,"Love Me Like You Do - From Fifty Shades Of Grey""""",1,0,False,Ellie Goulding,78,13211271,,2YLHkrwyRBsjBgSAySg0es,"Love Me Like You Do (From Fifty Shades Of Grey"")""",2015-01-07,1,single,4.2,[],['unknown'],unknown,2015
5550,4scpF6J5uMBvoh6sFB7EL1,No Type,10,69,True,Rae Sremmurd,69,7767429,,6eDx949ONWDCN0O22wFZf7,SremmLife,2015-01-06,11,album,3.33,[],['unknown'],unknown,2015
5551,4jTiyLlOJVJj3mCr7yfPQD,This Could Be Us,5,77,True,Rae Sremmurd,69,7767429,,6eDx949ONWDCN0O22wFZf7,SremmLife,2015-01-06,11,album,3.43,[],['unknown'],unknown,2015
5552,1Ser4X0TKttOvo8bgdytTP,Come Get Her,6,71,True,Rae Sremmurd,69,7767068,,6eDx949ONWDCN0O22wFZf7,SremmLife,2015-01-06,11,album,3.54,[],['unknown'],unknown,2015
5553,6oVhL0lLUMswqSV3VcKwJO,So Far,12,49,False,Ólafur Arnalds,63,881054,"neoclassical, minimalism",3GmecFBWNs4fTi0PkLF7qR,Broadchurch (Music From The Original TV Series),2015-01-02,13,album,4.53,"['neoclassical', 'minimalism']",['other'],other,2015
5554,3by8IfnW9dZ2t4pZw1WVxz,Stone Cold,5,62,False,Demi Lovato,77,27288825,,56yYgfX6M5FlpETfyZSHkn,Confident,2015-01-01,11,album,3.18,[],['unknown'],unknown,2015
5555,7g5H7rvDNnb6VAaLxjCgW5,Agents of S.H.I.E.L.D. Overture,1,37,False,Bear McCreary,59,241502,"celtic, soundtrack",0QC50e0EZ0MAYLbbbeit0M,Marvel's Agents of S.H.I.E.L.D.,2015-01-01,18,album,2.86,"['celtic', 'soundtrack']",['soundtrack'],soundtrack,2015
5556,3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,2,77,True,Demi Lovato,77,27288825,,56yYgfX6M5FlpETfyZSHkn,Confident,2015-01-01,11,album,3.57,[],['unknown'],unknown,2015
5557,5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,4,72,False,Thomas Rhett,73,4984665,"country, acoustic country, pop country",4ykbJPI8MPscFzROE8dqLy,Tangled Up,2015-01-01,13,album,3.79,"['country', 'acoustic country', 'pop country']",['country'],country,2015
5558,1udlW04MoYgdZjaIv5pFh1,How I'll Always Be,3,33,False,Tim McGraw,69,5042529,"country, classic country",1965uFfUcMO2ITPjJDWsgQ,Damn Country Music (Deluxe Edition),2015-01-01,14,album,3.55,"['country', 'classic country']",['country'],country,2015
5559,5VYBergVrUDcb8QyEg70cF,Keep on Loving You,2,3,False,Cigarettes After Sex,84,17373704,dream pop,4zBZX3bPIQkJMY0CaTGFKh,Affection,2015-01-01,2,single,3.88,['dream pop'],['other'],other,2015
5560,1zWZvrk13cL8Sl3VLeG57F,T-Shirt,7,62,False,Thomas Rhett,73,4983771,"country, acoustic country, pop country",4ykbJPI8MPscFzROE8dqLy,Tangled Up,2015-01-01,13,album,3.79,"['country', 'acoustic country', 'pop country']",['country'],country,2015
5561,6R0GRYk2vs2XuBVemYK5YZ,Ultimate,1,60,True,Denzel Curry,69,2858495,,5r0LVuUjx659ddoV15P5MI,Ultimate,2015-01-01,1,single,3.16,[],['unknown'],unknown,2015
5562,5fVl28RgREvxVtGSf9OsbK,Meddle About,1,77,False,Chase Atlantic,79,10462018,,0EziSyfFiXUxfnfqwCCHD3,Meddle About,2014-12-25,1,single,3.39,[],['unknown'],unknown,2014
5563,15HDQMy3kEHqRhDV3F3ODy,Kool Kats,12,26,False,Kevin MacLeod,51,345078,,4R88Ml4Ecn7I94c4SyShcd,Disco Ultralounge,2014-12-25,21,album,3.34,[],['unknown'],unknown,2014
5564,2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The Fifty Shades Of Grey"" Soundtrack""",1,72,False,The Weeknd,94,112995439,"r&b pop, alternative r&b, hip hop, synthpop",61Ba3txRZWfiX6ZTEZlFCV,"Earned It (Fifty Shades Of Grey) [From The Fifty Shades Of Grey"" Soundtrack]""",2014-12-23,1,single,4.2,"['r&b pop', 'alternative r&b', 'hip hop', 'synthpop']","['r&b pop', 'alternative r&b', 'hip hop', 'synthpop']","r&b pop, alternative r&b, hip hop, synthpop",2014
5565,6cIV1mZX0yyDozyZtyGJru,The Night Is Still Young,13,50,True,Nicki Minaj,84,34295707,,5qs8T6ZHSrnllnOuUk6muC,The Pinkprint (Deluxe Edition),2014-12-15,23,album,3.79,[],['unknown'],unknown,2014
5566,0Y1MWB026LYxGvhq4EcMiC,Boom Clap,6,64,False,Charli xcx,82,6315216,"hyperpop, art pop",5Ws5ktkIUJFpaIImvH3tYU,SUCKER,2014-12-15,15,album,2.83,"['hyperpop', 'art pop']",['art pop'],art pop,2014
5567,4MRT0dDbhqFKl67WzhUbSw,Only,6,63,True,Nicki Minaj,84,34293318,,5ooCuPIk58IwSo6DRr1JCu,The Pinkprint (Deluxe),2014-12-15,19,album,5.2,[],['unknown'],unknown,2014
5568,75u9uswC5UMdtv4SQ3xSYf,The Night Is Still Young,13,71,True,Nicki Minaj,84,34293318,,40XGTQ7FN6Y3dZXJhKBe96,The Pinkprint (International Deluxe Explicit),2014-12-12,21,album,3.79,[],['unknown'],unknown,2014
5569,4tqcoej1zPvwePZCzuAjJd,Wet Dreamz,3,80,True,J. Cole,82,27077429,rap,0UMMIkurRUmkruZ3KGBLtG,2014 Forest Hills Drive,2014-12-09,13,album,3.98,['rap'],['rap'],rap,2014
5570,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,9,85,True,J. Cole,82,27077429,rap,0UMMIkurRUmkruZ3KGBLtG,2014 Forest Hills Drive,2014-12-09,13,album,4.87,['rap'],['rap'],rap,2014
5571,0kzw2tRyuL9rzipi5ntlIy,Shut Up and Dance,3,60,False,WALK THE MOON,65,2239954,,2bVVESepVYULITlO6mtmoy,TALKING IS HARD (Expanded Edition),2014-12-02,15,album,3.31,[],['unknown'],unknown,2014
5572,7I4ibsZgwuf46g0xHuTC8s,HDMI,2,69,True,BONES,71,1958141,"cloud rap, emo rap, horrorcore, trap metal, underground hip hop",2jgKK8iIX83mPrCyDhvEdf,Rotten,2014-12-02,18,album,2.32,"['cloud rap', 'emo rap', 'horrorcore', 'trap metal', 'underground hip hop']",['other'],other,2014
5573,4SqWKzw0CbA05TGszDgMlc,I Love You So,1,87,False,The Walters,69,1047913,,7ucm85tRsWk6EyVHaYAxe9,I Love You So,2014-11-28,1,single,2.67,[],['unknown'],unknown,2014
5574,7ofaLUVPCwrPrKY6Rk6c0b,Jealou$y (feat. Casey Veggies & Kossisko),4,65,True,The Neighbourhood,83,21591569,,2mKqHATk7WVbtazVkSe9w0,#000000 & #FFFFFF (No DJ Version),2014-11-28,16,album,4.45,[],['unknown'],unknown,2014
5575,6NK6BSGwtmJ1HTOCYRWslQ,Lurk,2,56,True,The Neighbourhood,83,21606569,,2mKqHATk7WVbtazVkSe9w0,#000000 & #FFFFFF (No DJ Version),2014-11-28,16,album,3.57,[],['unknown'],unknown,2014
5576,2Dtn6xdm8SZcHPrto79eSK,Dangerous (feat. YG),6,53,True,The Neighbourhood,83,21591569,,2mKqHATk7WVbtazVkSe9w0,#000000 & #FFFFFF (No DJ Version),2014-11-28,16,album,3.6,[],['unknown'],unknown,2014
5577,24GW45u8aZYiFhLmnOma9u,Silver,15,46,False,The Neighbourhood,83,21598900,,2mKqHATk7WVbtazVkSe9w0,#000000 & #FFFFFF (No DJ Version),2014-11-28,16,album,3.88,[],['unknown'],unknown,2014
5578,6jZKQCKbwjBtKdE7uJRRCK,T$RL,16,43,True,The Neighbourhood,83,21591569,,2mKqHATk7WVbtazVkSe9w0,#000000 & #FFFFFF (No DJ Version),2014-11-28,16,album,2.36,[],['unknown'],unknown,2014
5579,7N0XzHKFJVAg1sG3kXmLMm,To,9,46,True,The Neighbourhood,83,21606569,,2mKqHATk7WVbtazVkSe9w0,#000000 & #FFFFFF (No DJ Version),2014-11-28,16,album,2.4,[],['unknown'],unknown,2014
5580,26SzctPrO5Km59OHWst3rb,U&I,12,54,True,The Neighbourhood,83,21614916,,2mKqHATk7WVbtazVkSe9w0,#000000 & #FFFFFF (No DJ Version),2014-11-28,16,album,3.57,[],['unknown'],unknown,2014
5581,0xD23i0X1WjqMSYIxRfO80,Unfair,14,64,False,The Neighbourhood,83,21591569,,2mKqHATk7WVbtazVkSe9w0,#000000 & #FFFFFF (No DJ Version),2014-11-28,16,album,2.44,[],['unknown'],unknown,2014
5582,00l0Fryxwwussp9CGjQXGI,Kyo,10,38,False,Yaima,52,146628,,5T8HSCMkzbA8hCpSXTBwlr,Pellucidity,2014-11-25,10,album,4.73,[],['unknown'],unknown,2014
5583,6sWMSG9A1MsdZj1OfEYo2A,Gajumaru,6,56,False,Yaima,52,146628,,5T8HSCMkzbA8hCpSXTBwlr,Pellucidity,2014-11-25,10,album,5.75,[],['unknown'],unknown,2014
5584,6jG2YzhxptolDzLHTGLt7S,Drunk in Love (feat. JAY-Z),3,74,True,Beyoncé,84,41172203,,2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],2014-11-24,20,album,5.39,[],['unknown'],unknown,2014
5585,4Y7XAxTANhu3lmnLAzhWJW,Fireball (feat. John Ryan),3,79,False,Pitbull,84,11933906,,4EUf4YyNjuXypWY6W5wEDm,Globalization,2014-11-24,11,album,3.93,[],['unknown'],unknown,2014
5586,22dR1FSX41NEHTnwFjtNWd,The Penguins Of Madagascar,1,20,False,Lorne Balfe,56,95952,soundtrack,3GG0ydkac19nz9tYGvdCnB,Penguins Of Madagascar (Music From The Motion Picture),2014-11-24,19,album,4.16,['soundtrack'],['soundtrack'],soundtrack,2014
5587,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,4,84,True,Pitbull,84,11939612,,4EUf4YyNjuXypWY6W5wEDm,Globalization,2014-11-24,11,album,3.82,[],['unknown'],unknown,2014
5588,1RidHM9BC4M8DpfSQ6YLJh,Up (feat. Demi Lovato),4,64,False,Olly Murs,62,3186602,,41QyJYx6N181E3QxWpC2FW,Never Been Better (Expanded Edition),2014-11-24,25,album,3.73,[],['unknown'],unknown,2014
5589,40xhyfAPDoMtv494MfPevP,XO,10,67,False,Beyoncé,84,41176723,,2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],2014-11-24,20,album,3.59,[],['unknown'],unknown,2014
5590,7MJQ9Nfxzh8LPZ9e9u68Fq,Lose Yourself,3,70,True,Eminem,88,104539036,"rap, hip hop",3CjuTytLZz3G9znXt2rJgU,SHADYXV,2014-11-24,28,compilation,5.34,"['rap', 'hip hop']","['rap', 'hip hop']","rap, hip hop",2014
5591,7cioKB5CHVzk09SOtTyn0T,Haunted,2,74,True,Beyoncé,84,41172203,,2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],2014-11-24,20,album,6.15,[],['unknown'],unknown,2014
5592,5hgnY0mVcVetszbb85qeDg,Partition,6,71,True,Beyoncé,84,41172203,,2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],2014-11-24,20,album,5.32,[],['unknown'],unknown,2014
5593,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,1,74,False,Ariana Grande,90,107389514,pop,27MNgBEnLCKoafz1g2Zu97,Santa Tell Me,2014-11-24,1,single,3.4,['pop'],['pop'],pop,2014
5594,4G92yYrUs0cvY7G41YRI0z,Jealous,1,71,False,Labrinth,73,3634221,,6bsCl6iS6dvC4xaiBlecPv,Jealous - EP,2014-11-23,4,single,4.79,[],['unknown'],unknown,2014
5595,6dn9ndETOjczUSQO5UhKJa,Who Says,5,46,False,Selena Gomez & The Scene,67,10379778,,78GeZ5IA1KSbI0MiR4bAhH,For You,2014-11-21,15,compilation,3.25,[],['unknown'],unknown,2014
5596,7lAoovVf67mECK18oOpJbc,Love You Like A Love Song,3,54,False,Selena Gomez & The Scene,67,10379778,,78GeZ5IA1KSbI0MiR4bAhH,For You,2014-11-21,15,compilation,3.14,[],['unknown'],unknown,2014
5597,0lb9s7k8UalCr9tRoP2PZN,Are You With Me,9,52,False,Lost Frequencies,75,3098824,tropical house,68hGIvYM1p4wOVtsVzYcpM,"Armada Sunset, Vol. 2 (Unmixed)",2014-11-21,43,compilation,2.3,['tropical house'],['other'],other,2014
5598,18z7tK7u9DcDw85LYRR5Fe,Cornfield Chase,2,0,False,Hans Zimmer,77,4779199,soundtrack,7a78GiEowpaCa7ZJs44xUU,Interstellar (Original Motion Picture Soundtrack),2014-11-18,16,album,2.11,['soundtrack'],['soundtrack'],soundtrack,2014
5599,2H4zwjbv0D0ggDhf0E8j8j,Day One,4,0,False,Hans Zimmer,77,4777574,soundtrack,7a78GiEowpaCa7ZJs44xUU,Interstellar (Original Motion Picture Soundtrack),2014-11-18,16,album,3.32,['soundtrack'],['soundtrack'],soundtrack,2014
5600,6WVRhBxRMW9fn6sRkt2gWn,Mountains,8,0,False,Hans Zimmer,77,4779199,soundtrack,7a78GiEowpaCa7ZJs44xUU,Interstellar (Original Motion Picture Soundtrack),2014-11-18,16,album,3.65,['soundtrack'],['soundtrack'],soundtrack,2014
5601,5aaXqH8rgKZxg61HjECldi,No Time for Caution,22,62,False,Hans Zimmer,77,4780589,soundtrack,3B61kSKTxlY36cYgzvf3cP,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],2014-11-18,30,album,4.1,['soundtrack'],['soundtrack'],soundtrack,2014
5602,0KBsyEAb5ORTJrGfc3smu4,Love Story - Version Orchestrale,14,64,False,Indila,69,2547411,french pop,67py9Fs3X4K451QuO5eCLI,Mini World (Deluxe),2014-11-17,15,album,4.96,['french pop'],['other'],other,2014
5603,5O2P9iiztwhomNh8xkR9lJ,Night Changes,7,86,False,One Direction,83,40270893,,4gCNyS7pidfK3rKWhB3JOY,FOUR (Deluxe),2014-11-17,16,album,3.77,[],['unknown'],unknown,2014
5604,4lsOsGMzO1yCjGVucoWOZ1,Ainsi bas la vida,11,68,False,Indila,69,2545147,french pop,67py9Fs3X4K451QuO5eCLI,Mini World (Deluxe),2014-11-17,15,album,3.57,['french pop'],['other'],other,2014
5605,63mnZ0zF5fBwJzYg2pDo9e,Happy Idiot,4,60,False,TV On The Radio,55,688032,"indie rock, indie",2pJdnCpeXm3KVUlyuNSeRX,Seeds,2014-11-17,12,album,3.05,"['indie rock', 'indie']",['indie'],indie,2014
5606,23HykWgKpB4MkjqDHPbQIX,Dragon Age Inquisition Theme,1,0,False,Trevor Morris,52,90530,"medieval, soundtrack",7KwqcypmfvpVejdUyZTWMX,Dragon Age Inquisition,2014-11-17,39,album,2.86,"['medieval', 'soundtrack']",['soundtrack'],soundtrack,2014
5607,6I0ivNW5YryeC3GQn56NAy,She Keeps Me Up,4,1,False,Nickelback,78,7849274,"post-grunge, rock",2mepXKJlgU28VBwkSXjWfY,No Fixed Address,2014-11-17,11,album,3.96,"['post-grunge', 'rock']",['rock'],rock,2014
5608,2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,1,82,False,One Direction,83,40273571,,4gCNyS7pidfK3rKWhB3JOY,FOUR (Deluxe),2014-11-17,16,album,3.8,[],['unknown'],unknown,2014
5609,6p5abLu89ZSSpRQnbK9Wqs,Post to Be (feat. Chris Brown & Jhene Aiko),1,51,True,Omarion,59,3280085,r&b,4Dg6r2i58ftPdj3229uDrl,Post to Be (feat. Chris Brown & Jhene Aiko),2014-11-11,1,single,3.77,['r&b'],['r&b'],r&b,2014
5610,5411TEB6tlzvuF5A4oyldr,Francis Forever,4,73,False,Mitski,78,11034315,,3I2KkX13lHXuYqfBjSOopo,Bury Me At Makeout Creek,2014-11-11,10,album,2.49,[],['unknown'],unknown,2014
5611,2JI71GHwq2LN8mtq3iCLYo,CoCo,1,59,True,O.T. Genasis,50,1100826,,0sFq10gbnEw519SPeozbaY,CoCo,2014-11-10,1,single,3.99,[],['unknown'],unknown,2014
5612,1YRjRHdl0aEtzHEn1uGi8k,What I Did for Love (feat. Emeli Sandé),2,54,False,David Guetta,87,27141717,edm,77UW17CZFyCaRLHdHeofZu,Listen,2014-11-10,18,album,3.45,['edm'],['edm'],edm,2014
5613,285HeuLxsngjFn4GGegGNm,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",10,73,False,David Guetta,87,27141717,edm,77UW17CZFyCaRLHdHeofZu,Listen,2014-11-10,18,album,3.2,['edm'],['edm'],edm,2014
5614,5b2bu6yyATC1zMXDGScJ2d,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",10,61,False,David Guetta,87,27139342,edm,3UEEPh5wsdhP7SKC31yvhu,Listen (Deluxe),2014-11-10,18,album,3.2,['edm'],['edm'],edm,2014
5615,7IzN1BfaQ8fmTHYPRPhNws,Luxury,13,1,True,Azealia Banks,59,1134449,"ballroom vogue, hip house",6ptPMZzScoFqSVfzph6m9B,Broke with Expensive Taste,2014-11-07,16,album,2.8,"['ballroom vogue', 'hip house']",['other'],other,2014
5616,3GiE1hcocpQIEf1gC7fv2o,"Alan Turing's Legacy (From The Imitation Game"" Soundtrack)""",21,48,False,Alexandre Desplat,62,344387,soundtrack,2CsfKW5tze2DZKq49iARk1,The Imitation Game (Original Motion Picture Soundtrack),2014-11-07,21,album,1.94,['soundtrack'],['soundtrack'],soundtrack,2014
5617,0o9ivTBX7mjTnaUYF4Gk6t,The Imitation Game,1,57,False,Alexandre Desplat,62,344334,soundtrack,2CsfKW5tze2DZKq49iARk1,The Imitation Game (Original Motion Picture Soundtrack),2014-11-07,21,album,2.61,['soundtrack'],['soundtrack'],soundtrack,2014
5618,2EiGECydkS2M8OCcRHQZhT,Take Me To Church,1,1,False,Hozier,82,9112977,,6bcl0ZcPJWJtyuRsOyhvfv,Hozier (Special Edition),2014-11-06,26,album,4.02,[],['unknown'],unknown,2014
5619,5fJD7wh9yoSTpl9d5rgl7l,The Theory of Everything,24,58,False,Jóhann Jóhannsson,60,313454,neoclassical,02VRifrsiTM73hPGjXduRQ,The Theory of Everything (Original Motion Picture Soundtrack),2014-11-04,27,album,1.14,['neoclassical'],['other'],other,2014
5620,1VWYKR91K0WYMxyBHNaYxt,The Whirling Ways of Stars that Pass,27,44,False,Jóhann Jóhannsson,60,313556,neoclassical,02VRifrsiTM73hPGjXduRQ,The Theory of Everything (Original Motion Picture Soundtrack),2014-11-04,27,album,1.87,['neoclassical'],['other'],other,2014
5621,5KNZME6ZAXNA4Ce6iOedU5,Camping,17,56,False,Jóhann Jóhannsson,60,313511,neoclassical,02VRifrsiTM73hPGjXduRQ,The Theory of Everything (Original Motion Picture Soundtrack),2014-11-04,27,album,1.31,['neoclassical'],['other'],other,2014
5622,7bJ6xGa3RG2dQgNiK10uAv,Chalkboard,4,54,False,Jóhann Jóhannsson,60,313454,neoclassical,02VRifrsiTM73hPGjXduRQ,The Theory of Everything (Original Motion Picture Soundtrack),2014-11-04,27,album,1.08,['neoclassical'],['other'],other,2014
5623,07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),3,80,False,Calvin Harris,84,23078931,edm,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,15,album,3.54,['edm'],['edm'],edm,2014
5624,1L2uumDuOxndZvcBWrQ64w,Laridé,12,39,False,Jessica Baran-Surel,36,11260,"medieval, celtic",7BvELdzrU8gN4V6fTB2Xq6,Aremorica - Land of Elves,2014-10-31,14,album,2.05,"['medieval', 'celtic']",['other'],other,2014
5625,6YUTL4dYpB9xZO5qExPf05,Summer,8,82,False,Calvin Harris,84,23078931,edm,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,15,album,3.7,['edm'],['edm'],edm,2014
5626,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),6,85,False,Calvin Harris,84,23078931,edm,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,15,album,3.78,['edm'],['edm'],edm,2014
5627,5xTtaWoae3wi06K5WfVUUH,Shake It Off,6,71,False,Taylor Swift,100,145396321,"country, pop, indie, folk",2QJmrSgbdM35R67eoGQo4j,1989,2014-10-27,13,album,3.65,"['country', 'pop', 'indie', 'folk']","['country', 'pop', 'indie', 'folk']","country, pop, indie, folk",2014
